date,headline,pos,neg,neu,sentiment_score
2026-03-19,SanDisk Sounds the Alarm About Near Future Storage Price Hikes & Supply,0.03895485773682594,0.8000751733779907,0.16096994280815125,-0.7611203156411648
2026-03-19,Autoscience builds automated research lab for machine learning models with $14M,0.19416163861751556,0.008346637710928917,0.797491729259491,0.18581500090658665
2026-03-19,At the Money: Billionaire Divorce Planning,0.03518898785114288,0.07369326055049896,0.8911177515983582,-0.03850427269935608
2026-03-19,Where smart money is actually flowing in AI infrastructure right now,0.1227443665266037,0.01156051829457283,0.8656951189041138,0.11118384823203087
2026-03-19,Swa launches multi-agent generative AI orchestration solution for enterprise businesses,0.2535908818244934,0.007562316954135895,0.7388467788696289,0.2460285648703575
2026-03-19,The Two Forces Reshaping Your Portfolio – February Dividend Income Report,0.1088971421122551,0.0351807065308094,0.8559221625328064,0.0737164355814457
2026-03-19,"From Andreessen to Altman, tech's big dogs know the wildest take wins",0.04326287657022476,0.02597706951200962,0.9307600259780884,0.01728580705821514
2026-03-19,INVESTOR NOTICE: Richtech Robotics Inc. Investors with Substantial Losses Have Opportunity to Lead Securities Class Action - RGRD Law,0.045665282756090164,0.06514249742031097,0.8891921639442444,-0.01947721466422081
2026-03-19,(no subject),0.02498682029545307,0.06352183222770691,0.911491334438324,-0.03853501193225384
2026-03-18,Micron’s barnstorming results crush Wall Street’s expectations and it guides for an even bigger beat in future,0.17056886851787567,0.7929198145866394,0.03651123121380806,-0.6223509460687637
2026-03-18,Micron’s earnings crush forecasts on memory chip demand and it guides for an even bigger beat – but shares fall anyway,0.01141518633812666,0.9670414924621582,0.021543379873037338,-0.9556263061240315
2026-03-18,Purpose Investments Inc. Announces March 2026 Distributions,0.016914736479520798,0.04404286667704582,0.939042329788208,-0.027128130197525024
2026-03-18,Purpose Investments Inc. Announces March 2026 Distributions,0.016914736479520798,0.04404286667704582,0.939042329788208,-0.027128130197525024
2026-03-18,"One of the best Xbox flightsticks for Microsoft Flight Simulator is now 21% off — it's got great Hall Effect sensors, customizable buttons, and more",0.2814016044139862,0.05258918181061745,0.666009247303009,0.22881242260336876
2026-03-18,"Peasants’ Revolt of 1381, GTC 2026, OpenAI, More: Wednesday Afternoon ResearchBuzz, March 18, 2026",0.02896881476044655,0.03439699113368988,0.9366341829299927,-0.005428176373243332
2026-03-18,Deadline Alert: Richtech Robotics Inc. (RR) Shareholders Who Lost Money Urged To Contact Glancy Prongay Wolke & Rotter LLP About Securities Fraud Lawsuit,0.018641192466020584,0.820509135723114,0.1608496904373169,-0.8018679432570934
2026-03-18,US Stocks: Microsoft considers legal action over $50 billion Amazon-OpenAI cloud deal: Report,0.027986589819192886,0.5673406720161438,0.4046728014945984,-0.5393540821969509
2026-03-18,Jio's IPO prep; Q-comm's early summer surge,0.055505916476249695,0.022241534665226936,0.9222525358200073,0.03326438181102276
2026-03-18,"SpecterOps adds Okta, GitHub and Mac coverage to BloodHound Enterprise platform",0.22221213579177856,0.008269589394330978,0.769518256187439,0.21394254639744759
2026-03-18,Snowflake previews project to automate workflows with AI agents,0.28114810585975647,0.008702159859240055,0.7101497650146484,0.2724459460005164
2026-03-18,Respan raises $5M to bring proactive observability to AI agents,0.87447190284729,0.007765795569866896,0.11776231229305267,0.8667061072774231
2026-03-18,Bill Gates Has Nearly 30% of His $35 Billion Portfolio in 1 Stock and It's Not Microsoft,0.022552650421857834,0.031418439000844955,0.9460289478302002,-0.008865788578987122
2026-03-18,Getting Older Messed With My Gaming. So I Changed How I Play,0.0385635606944561,0.36363255977630615,0.5978038311004639,-0.32506899908185005
2026-03-18,DeepSeek V4: The Chinese Shockwave That Will Devastate U.S. Tech and Corporate America,0.037678997963666916,0.09852255135774612,0.8637984991073608,-0.06084355339407921
2026-03-18,DeepSeek V4: The Chinese Innovation Shockwave That Will Devastate U.S. Tech and Corporate Jobs Across America,0.036856696009635925,0.7101629376411438,0.25298038125038147,-0.6733062416315079
2026-03-18,Nvidia Shares Experience Volatility Following CEO’s Projection of $1 Trillion Revenue by 2027,0.7761645317077637,0.19213126599788666,0.03170422837138176,0.584033265709877
2026-03-18,Google expands the availability of its Personal Intelligence tool,0.7642450928688049,0.008624409325420856,0.22713050246238708,0.7556206835433841
2026-03-18,Launch an autonomous AI agent with sandboxed execution in 2 lines of code,0.07971595972776413,0.010633678175508976,0.9096503257751465,0.06908228155225515
2026-03-18,Synthetic circuits for cell ratio control,0.05330474302172661,0.015131206251680851,0.9315640926361084,0.03817353677004576
2026-03-17,Richtech Robotics (RR) Hit With Securities Class Action Amid Questions About Possible Pump and Dump – Hagens Berman,0.016325779259204865,0.9564738869667053,0.02720032073557377,-0.9401481077075005
2026-03-17,"IBM Completes Acquisition of Confluent, Making Real Time Data the Engine of Enterprise AI and Agents - IBM Newsroom",0.19084304571151733,0.009317448362708092,0.7998394966125488,0.18152559734880924
2026-03-17,"Portnoy Law Firm Announces Class Action on Behalf of Richtech Robotics, Inc. Investors",0.03229757398366928,0.5921069979667664,0.37559542059898376,-0.5598094239830971
2026-03-17,"Holzer & Holzer, LLC Reminds Investors of April 3, 2026 Lead Plaintiff Deadlines in Shareholder Class Action Lawsuits Against Picard Medical, Inc. (PMI) and Richtech Robotics Inc. (RR)",0.031926535069942474,0.9137138724327087,0.05435951054096222,-0.8817873373627663
2026-03-17,Workday introduces Sana: an AI knowledge discovery and work automation platform,0.13223429024219513,0.00939878262579441,0.8583669066429138,0.12283550761640072
2026-03-17,Microsoft Expands AI Strategy with Copilot and Agent 365 Updates,0.6915243268013,0.01622581109404564,0.2922498285770416,0.6752985157072544
2026-03-17,"Druva launches Identity Resilience to protect Okta, Microsoft Active Directory and Entra ID environments",0.70169597864151,0.00786778423935175,0.2904362678527832,0.6938281944021583
2026-03-17,This Microsoft Stock Bear Call Spread Could Net 14% in 4 Weeks,0.551112711429596,0.027538472786545753,0.42134881019592285,0.5235742386430502
2026-03-17,Dow Jones Industrial Average Rises 388 Points on March 16 Amid Oil Price Pullback; Futures Dip on March 17,0.03127365931868553,0.9533506631851196,0.015375671908259392,-0.9220770038664341
2026-03-17,A veteran finance pro who called the 2008 crash says 4 risks signal the next crisis could be worse,0.11278395354747772,0.3948934078216553,0.4923226535320282,-0.28210945427417755
2026-03-17,The Invisible Metals Powering a Trillion-Dollar Economy,0.05985990911722183,0.031250812113285065,0.9088892340660095,0.028609097003936768
2026-03-17,"Time, not timing, is the real edge in investing",0.04846563562750816,0.03250797837972641,0.9190263748168945,0.015957657247781754
